NC_059442.1	165362382	165367382	ror2	NC_059442.1	165362382	165367382	AX-87478643
NC_059442.1	165445237	165450237	ror2	NC_059442.1	165445237	165450237	AX-87303801
NC_059442.1	165459540	165463368	ror2	NC_059442.1	165459540	165464540	AX-87093062
NC_059442.1	165463924	165464540	sptlc1	NC_059442.1	165459540	165464540	AX-87093062
NC_059442.1	165549940	165554940	cdc42se2	NC_059442.1	165549940	165554940	AX-87323529
NC_059442.1	165550172	165555172	cdc42se2	NC_059442.1	165550172	165555172	AX-87651654
NC_059442.1	165581998	165586998	cdc42se2	NC_059442.1	165581998	165586998	AX-87373701
NC_059442.1	167231803	167236803	LOC106572010	NC_059442.1	167231803	167236803	AX-87294122
NC_059442.1	167232059	167237059	LOC106572010	NC_059442.1	167232059	167237059	AX-87364635
NC_059442.1	167959029	167964029	LOC106572123	NC_059442.1	167959029	167964029	AX-87019649
NC_059442.1	167978832	167983832	LOC106572123	NC_059442.1	167978832	167983832	AX-87737452
NC_059442.1	168036314	168041314	LOC106572123	NC_059442.1	168036314	168041314	AX-87326073
NC_059442.1	25680301	25685301	LOC106586563	NC_059442.1	25680301	25685301	AX-87678962
NC_059442.1	25772294	25777294	LOC106586878	NC_059442.1	25772294	25777294	AX-86985313
NC_059442.1	25772613	25777613	LOC106586878	NC_059442.1	25772613	25777613	AX-87441604
NC_059442.1	25836125	25841125	LOC106586878	NC_059442.1	25836125	25841125	AX-87198965
NC_059442.1	26372187	26377187	LOC106588122	NC_059442.1	26372187	26377187	AX-87688738
NC_059442.1	26372966	26377634	LOC106588122	NC_059442.1	26372966	26377966	AX-87408085
NC_059442.1	26380962	26385523	LOC106588404	NC_059442.1	26380962	26385962	AX-87595754
NC_059442.1	26382062	26385523	LOC106588404	NC_059442.1	26382062	26387062	AX-87461832
NC_059442.1	26380003	26382753	LOC106588404	NC_059442.1	26377753	26382753	AX-86960812
NC_059442.1	26414824	26419824	LOC106588489	NC_059442.1	26414824	26419824	AX-87856351
NC_059442.1	26429938	26434938	LOC106588489	NC_059442.1	26429938	26434938	AX-87825034
NC_059442.1	26431528	26436528	LOC106588489	NC_059442.1	26431528	26436528	AX-87543134
NC_059442.1	26442088	26447088	LOC106588489	NC_059442.1	26442088	26447088	AX-87143850
NC_059442.1	28238357	28243357	LOC106593771	NC_059442.1	28238357	28243357	AX-87615213
NC_059442.1	28387077	28389002	LOC106593970	NC_059442.1	28387077	28392077	AX-87625658
NC_059442.1	28388127	28389002	LOC106593970	NC_059442.1	28388127	28393127	AX-87306981
NC_059442.1	28400195	28403895	LOC106594164	NC_059442.1	28398895	28403895	AX-87716631
NC_059442.1	28419054	28424054	LOC106594164	NC_059442.1	28419054	28424054	AX-87531514
NC_059442.1	28407391	28412391	LOC106594164	NC_059442.1	28407391	28412391	AX-87234585
NC_059442.1	28514592	28515994	LOC106594233	NC_059442.1	28514592	28519592	AX-87300546
NC_059442.1	28516811	28519592	LOC106586026	NC_059442.1	28514592	28519592	AX-87300546
NC_059442.1	28524982	28527464	LOC106586026	NC_059442.1	28524982	28529982	AX-87469430
NC_059442.1	28602798	28607798	LOC106594751	NC_059442.1	28602798	28607798	AX-86988382
NC_059442.1	28727854	28729539	kif26ab	NC_059442.1	28724539	28729539	AX-87241228
NC_059442.1	28773593	28778593	kif26ab	NC_059442.1	28773593	28778593	AX-87338482
NC_059442.1	28791956	28796956	kif26ab	NC_059442.1	28791956	28796956	AX-86940915
NC_059442.1	29163392	29164358	LOC106595839	NC_059442.1	29159358	29164358	AX-87213490
NC_059442.1	29387132	29392132	LOC106586068	NC_059442.1	29387132	29392132	AX-87471972
NC_059442.1	29390880	29392988	LOC106586068	NC_059442.1	29390880	29395880	AX-87809777
NC_059442.1	29394045	29395880	LOC106599857	NC_059442.1	29390880	29395880	AX-87809777
NC_059442.1	34638459	34643459	LOC106601320	NC_059442.1	34638459	34643459	AX-87032251
NC_059442.1	34645261	34650261	LOC106601320	NC_059442.1	34645261	34650261	AX-87508829
NC_059442.1	34649892	34650769	LOC106601320	NC_059442.1	34649892	34654892	AX-87827327
NC_059442.1	34726806	34731806	slc24a4a	NC_059442.1	34726806	34731806	AX-87666114
NC_059442.1	34771304	34775536	LOC106601300	NC_059442.1	34770536	34775536	AX-87114133
NC_059442.1	34786302	34791302	LOC106601300	NC_059442.1	34786302	34791302	AX-87000993
NC_059442.1	34786574	34791574	LOC106601300	NC_059442.1	34786574	34791574	AX-87372869
NC_059442.1	42726726	42731341	mta1	NC_059442.1	42726726	42731726	AX-87377192
NC_059442.1	42727763	42731341	mta1	NC_059442.1	42727763	42732763	AX-87095427
NC_059442.1	42728068	42731341	mta1	NC_059442.1	42728068	42733068	AX-86939604
NC_059442.1	42732695	42732763	tmem229b	NC_059442.1	42727763	42732763	AX-87095427
NC_059442.1	42732695	42733068	tmem229b	NC_059442.1	42728068	42733068	AX-86939604
NC_059442.1	44340101	44345101	fbxo30a	NC_059442.1	44340101	44345101	AX-87813775
NC_059442.1	44344814	44347262	fbxo30a	NC_059442.1	44344814	44349814	AX-87369630
NC_059442.1	44346387	44349814	si:ch73-242m19.1	NC_059442.1	44344814	44349814	AX-87369630
NC_059442.1	45816391	45821391	nrxn3a	NC_059442.1	45816391	45821391	AX-87220574
NC_059442.1	47954643	47959643	LOC106602852	NC_059442.1	47954643	47959643	AX-87780483
NC_059442.1	49560257	49565257	wdfy4	NC_059442.1	49560257	49565257	AX-86958517
NC_059442.1	50272273	50277273	oga	NC_059442.1	50272273	50277273	AX-87489849
NC_059442.1	50332716	50337716	pprc1	NC_059442.1	50332716	50337716	AX-87411350
NC_059442.1	50335326	50340326	pprc1	NC_059442.1	50335326	50340326	AX-87409540
NC_059442.1	50341427	50345216	pprc1	NC_059442.1	50341427	50346427	AX-87862191
NC_059442.1	50330702	50335702	pprc1	NC_059442.1	50330702	50335702	AX-87235059
NC_059442.1	51435336	51440336	LOC106604541	NC_059442.1	51435336	51440336	AX-87702505
NC_059442.1	51569987	51574987	LOC106604578	NC_059442.1	51569987	51574987	AX-87539054
NC_059442.1	51574354	51579083	LOC106604578	NC_059442.1	51574354	51579354	AX-87708215
NC_059442.1	51638755	51643755	LOC106604587	NC_059442.1	51638755	51643755	AX-86987127
NC_059442.1	58703360	58707908	LOC106608672	NC_059442.1	58703360	58708360	AX-87101915
NC_059442.1	58703416	58707908	LOC106608672	NC_059442.1	58703416	58708416	AX-87146749
NC_059442.1	58712915	58713404	LOC106606370	NC_059442.1	58708404	58713404	AX-87020314
NC_059442.1	58712915	58717785	LOC106606370	NC_059442.1	58712785	58717785	AX-87743906
NC_059442.1	58738933	58743933	LOC106606370	NC_059442.1	58738933	58743933	AX-87393217
NC_059442.1	58771963	58776963	LOC106606370	NC_059442.1	58771963	58776963	AX-87617241
NC_059442.1	58774468	58779468	LOC106606370	NC_059442.1	58774468	58779468	AX-87701149
NC_059442.1	58793722	58798722	LOC106606370	NC_059442.1	58793722	58798722	AX-87631840
NC_059442.1	58766495	58771495	LOC106606370	NC_059442.1	58766495	58771495	AX-87827572
NC_059442.1	59009197	59014197	LOC106606442	NC_059442.1	59009197	59014197	AX-87384818
NC_059442.1	60608886	60613886	LOC106606834	NC_059442.1	60608886	60613886	AX-87209118
NC_059442.1	60936360	60941360	LOC106606915	NC_059442.1	60936360	60941360	AX-87015598
NC_059442.1	60912799	60917799	LOC106606915	NC_059442.1	60912799	60917799	AX-87710669
NC_059442.1	60961171	60966171	LOC106606915	NC_059442.1	60961171	60966171	AX-87791381
NC_059442.1	61106660	61111660	LOC106607022	NC_059442.1	61106660	61111660	AX-87304313
NC_059442.1	61247916	61252916	LOC106607058	NC_059442.1	61247916	61252916	AX-86973652
NC_059442.1	61248260	61253260	LOC106607058	NC_059442.1	61248260	61253260	AX-87413671
NC_059442.1	62580560	62585560	LOC106607083	NC_059442.1	62580560	62585560	AX-87229844
NC_059442.1	62614151	62619151	LOC106607091	NC_059442.1	62614151	62619151	AX-87532289
NC_059442.1	62658673	62662977	LOC106607091	NC_059442.1	62658673	62663673	AX-86926425
NC_059442.1	62615020	62620020	LOC106607091	NC_059442.1	62615020	62620020	AX-87533741
NC_059442.1	62706981	62711602	LOC106607133	NC_059442.1	62706981	62711981	AX-87289645
NC_059442.1	62729181	62731236	ogfrl1	NC_059442.1	62726236	62731236	AX-87557231
NC_059442.1	62752829	62755213	LOC106607144	NC_059442.1	62750213	62755213	AX-87413959
NC_059442.1	62919064	62924064	LOC106607150	NC_059442.1	62919064	62924064	AX-87126718
NC_059442.1	62920696	62925696	LOC106607150	NC_059442.1	62920696	62925696	AX-87418846
NC_059442.1	62920917	62925917	LOC106607150	NC_059442.1	62920917	62925917	AX-87865424
NC_059442.1	62936440	62941440	LOC106607150	NC_059442.1	62936440	62941440	AX-87360418
NC_059442.1	62941469	62946469	LOC106607150	NC_059442.1	62941469	62946469	AX-87454167
NC_059442.1	62954177	62959177	LOC106607150	NC_059442.1	62954177	62959177	AX-87660421
NC_059442.1	62962621	62964857	LOC106607150	NC_059442.1	62962621	62967621	AX-87612385
NC_059442.1	62912941	62917941	LOC106607150	NC_059442.1	62912941	62917941	AX-87472462
NC_059442.1	62994814	62997511	LOC106607165	NC_059442.1	62992511	62997511	AX-87025652
NC_059442.1	63079771	63084771	LOC106607177	NC_059442.1	63079771	63084771	AX-87398906
NC_059442.1	63079822	63084822	LOC106607177	NC_059442.1	63079822	63084822	AX-86961254
NC_059442.1	63086402	63091402	LOC106607177	NC_059442.1	63086402	63091402	AX-87178738
NC_059442.1	63086410	63091410	LOC106607177	NC_059442.1	63086410	63091410	AX-87439657
NC_059442.1	63101393	63106393	LOC106607177	NC_059442.1	63101393	63106393	AX-87697448
NC_059442.1	63104096	63109096	LOC106607177	NC_059442.1	63104096	63109096	AX-87119590
NC_059442.1	63129693	63134693	LOC106607177	NC_059442.1	63129693	63134693	AX-87060066
NC_059442.1	63130021	63135021	LOC106607177	NC_059442.1	63130021	63135021	AX-87531614
NC_059442.1	63073753	63078753	LOC106607177	NC_059442.1	63073753	63078753	AX-87237018
NC_059442.1	63073974	63078974	LOC106607177	NC_059442.1	63073974	63078974	AX-87198802
NC_059442.1	63077664	63082664	LOC106607177	NC_059442.1	63077664	63082664	AX-87525139
NC_059442.1	63106174	63111174	LOC106607177	NC_059442.1	63106174	63111174	AX-87564057
NC_059442.1	63106349	63111349	LOC106607177	NC_059442.1	63106349	63111349	AX-87655047
NC_059442.1	63107351	63112351	LOC106607177	NC_059442.1	63107351	63112351	AX-87316804
NC_059442.1	63127533	63132533	LOC106607177	NC_059442.1	63127533	63132533	AX-87288955
NC_059442.1	63139914	63144914	LOC106607177	NC_059442.1	63139914	63144914	AX-87238441
NC_059442.1	63422857	63427857	LOC106607182	NC_059442.1	63422857	63427857	AX-87592983
NC_059442.1	63481137	63486137	LOC106607182	NC_059442.1	63481137	63486137	AX-86981380
NC_059442.1	63559171	63564171	LOC106607182	NC_059442.1	63559171	63564171	AX-87864293
NC_059442.1	63676468	63681468	LOC106607182	NC_059442.1	63676468	63681468	AX-87266833
NC_059442.1	63452430	63457430	LOC106607182	NC_059442.1	63452430	63457430	AX-87795584
NC_059442.1	63437450	63442450	LOC106607182	NC_059442.1	63437450	63442450	AX-86973505
NC_059442.1	63937889	63942889	LOC106607187	NC_059442.1	63937889	63942889	AX-87578220
NC_059442.1	63944070	63949070	LOC106607187	NC_059442.1	63944070	63949070	AX-87783793
NC_059442.1	63944372	63949372	LOC106607187	NC_059442.1	63944372	63949372	AX-86987839
NC_059442.1	63945929	63950929	LOC106607187	NC_059442.1	63945929	63950929	AX-87706825
NC_059442.1	64089411	64094411	LOC106607187	NC_059442.1	64089411	64094411	AX-87054050
NC_059442.1	64089858	64094671	LOC106607187	NC_059442.1	64089858	64094858	AX-87826265
NC_059442.1	64139402	64141300	LOC106607213	NC_059442.1	64136300	64141300	AX-87247996
NC_059442.1	64139402	64142476	LOC106607213	NC_059442.1	64137476	64142476	AX-86921621
NC_059442.1	64145094	64150094	LOC106607213	NC_059442.1	64145094	64150094	AX-87229368
NC_059442.1	64160669	64165669	LOC106607213	NC_059442.1	64160669	64165669	AX-87077778
NC_059442.1	64161101	64166101	LOC106607213	NC_059442.1	64161101	64166101	AX-87761839
NC_059442.1	64204995	64209995	tnr6	NC_059442.1	64204995	64209995	AX-87808976
NC_059442.1	64360656	64365656	LOC106607224	NC_059442.1	64360656	64365656	AX-87314419
NC_059442.1	64361054	64366054	LOC106607224	NC_059442.1	64361054	64366054	AX-87373819
NC_059442.1	64361079	64366079	LOC106607224	NC_059442.1	64361079	64366079	AX-87609729
NC_059442.1	64361312	64366312	LOC106607224	NC_059442.1	64361312	64366312	AX-87321734
NC_059442.1	64363520	64368520	LOC106607224	NC_059442.1	64363520	64368520	AX-87160752
